timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1715772924338,232,HTTP Request 228,200,,Thread Group 1-228,text,true,,315,324,459,459,http://localhost:8080/customer/add,224,0,39
1715772924323,248,HTTP Request 29,200,,Thread Group 1-29,text,true,,311,320,459,459,http://localhost:8080/customer/add,248,0,55
1715772924303,270,HTTP Request 138,200,,Thread Group 1-138,text,true,,315,324,462,462,http://localhost:8080/customer/add,270,0,89
1715772924298,277,HTTP Request 112,200,,Thread Group 1-114,text,true,,315,324,464,464,http://localhost:8080/customer/add,277,0,81
1715772924483,92,HTTP Request 381,200,,Thread Group 1-134,text,true,,315,324,464,464,http://localhost:8080/customer/add,92,0,0
1715772924491,84,HTTP Request 419,200,,Thread Group 1-10,text,true,,315,324,464,464,http://localhost:8080/customer/add,84,0,0
1715772924299,294,HTTP Request 62,200,,Thread Group 1-61,text,true,,311,320,470,470,http://localhost:8080/customer/add,294,0,77
1715772924300,294,HTTP Request 110,200,,Thread Group 1-109,text,true,,315,324,472,472,http://localhost:8080/customer/add,294,0,77
1715772924302,292,HTTP Request 130,200,,Thread Group 1-130,text,true,,315,324,472,472,http://localhost:8080/customer/add,292,0,75
1715772924297,298,HTTP Request 35,200,,Thread Group 1-34,text,true,,311,320,474,474,http://localhost:8080/customer/add,298,0,80
1715772924300,293,HTTP Request 69,200,,Thread Group 1-69,text,true,,311,320,470,470,http://localhost:8080/customer/add,293,0,79
1715772924297,297,HTTP Request 161,200,,Thread Group 1-161,text,true,,315,324,472,472,http://localhost:8080/customer/add,297,0,82
1715772924298,296,HTTP Request 169,200,,Thread Group 1-169,text,true,,315,324,474,474,http://localhost:8080/customer/add,296,0,81
1715772924299,295,HTTP Request 49,200,,Thread Group 1-49,text,true,,311,320,474,474,http://localhost:8080/customer/add,295,0,79
1715772924309,286,HTTP Request 104,200,,Thread Group 1-103,text,true,,315,324,474,474,http://localhost:8080/customer/add,286,0,68
1715772924325,270,HTTP Request 215,200,,Thread Group 1-215,text,true,,315,324,474,474,http://localhost:8080/customer/add,270,0,51
1715772924298,298,HTTP Request 179,200,,Thread Group 1-178,text,true,,315,324,474,474,http://localhost:8080/customer/add,297,0,79
1715772924482,114,HTTP Request 376,200,,Thread Group 1-9,text,true,,315,324,474,474,http://localhost:8080/customer/add,111,0,0
1715772924303,293,HTTP Request 170,200,,Thread Group 1-170,text,true,,315,324,474,474,http://localhost:8080/customer/add,292,0,72
1715772924323,276,HTTP Request 214,200,,Thread Group 1-212,text,true,,315,324,483,483,http://localhost:8080/customer/add,276,0,56
1715772924300,299,HTTP Request 150,200,,Thread Group 1-150,text,true,,315,324,483,483,http://localhost:8080/customer/add,299,0,81
1715772924300,299,HTTP Request 52,200,,Thread Group 1-52,text,true,,311,320,483,483,http://localhost:8080/customer/add,299,0,77
1715772924298,301,HTTP Request 106,200,,Thread Group 1-106,text,true,,315,324,483,483,http://localhost:8080/customer/add,301,0,80
1715772924310,289,HTTP Request 200,200,,Thread Group 1-200,text,true,,315,324,483,483,http://localhost:8080/customer/add,289,0,68
1715772924309,294,HTTP Request 165,200,,Thread Group 1-166,text,true,,315,324,492,492,http://localhost:8080/customer/add,294,0,68
1715772924300,304,HTTP Request 141,200,,Thread Group 1-143,text,true,,315,324,492,492,http://localhost:8080/customer/add,303,0,79
1715772924299,308,HTTP Request 99,200,,Thread Group 1-99,text,true,,311,320,497,497,http://localhost:8080/customer/add,306,0,83
1715772924310,297,HTTP Request 194,200,,Thread Group 1-198,text,true,,315,324,498,498,http://localhost:8080/customer/add,295,0,68
1715772924297,311,HTTP Request 23,200,,Thread Group 1-23,text,true,,311,320,498,498,http://localhost:8080/customer/add,310,0,82
1715772924371,237,HTTP Request 259,200,,Thread Group 1-258,text,true,,315,324,498,498,http://localhost:8080/customer/add,234,0,6
1715772924302,310,HTTP Request 14,200,,Thread Group 1-14,text,true,,311,320,501,501,http://localhost:8080/customer/add,309,0,77
1715772924300,312,HTTP Request 18,200,,Thread Group 1-18,text,true,,311,320,501,501,http://localhost:8080/customer/add,312,0,80
1715772924300,312,HTTP Request 71,200,,Thread Group 1-71,text,true,,311,320,501,501,http://localhost:8080/customer/add,312,0,80
1715772924362,250,HTTP Request 252,200,,Thread Group 1-252,text,true,,315,324,501,501,http://localhost:8080/customer/add,250,0,15
1715772924361,251,HTTP Request 251,200,,Thread Group 1-251,text,true,,315,324,501,501,http://localhost:8080/customer/add,251,0,18
1715772924310,304,HTTP Request 196,200,,Thread Group 1-194,text,true,,315,324,504,504,http://localhost:8080/customer/add,304,0,69
1715772924302,312,HTTP Request 11,200,,Thread Group 1-11,text,true,,311,320,504,504,http://localhost:8080/customer/add,312,0,77
1715772924302,316,HTTP Request 76,200,,Thread Group 1-77,text,true,,311,320,507,507,http://localhost:8080/customer/add,314,0,76
1715772924483,135,HTTP Request 401,200,,Thread Group 1-62,text,true,,315,324,507,507,http://localhost:8080/customer/add,135,0,0
1715772924298,322,HTTP Request 187,200,,Thread Group 1-187,text,true,,315,324,510,510,http://localhost:8080/customer/add,322,0,94
1715772924507,117,HTTP Request 441,200,,Thread Group 1-26,text,true,,315,324,512,512,http://localhost:8080/customer/add,117,0,0
1715772924482,142,HTTP Request 373,200,,Thread Group 1-88,text,true,,315,324,512,512,http://localhost:8080/customer/add,142,0,0
1715772924483,141,HTTP Request 392,200,,Thread Group 1-31,text,true,,315,324,512,512,http://localhost:8080/customer/add,141,0,0
1715772924298,329,HTTP Request 127,200,,Thread Group 1-125,text,true,,315,324,517,517,http://localhost:8080/customer/add,329,0,81
1715772924349,278,HTTP Request 239,200,,Thread Group 1-239,text,true,,315,324,517,517,http://localhost:8080/customer/add,277,0,30
1715772924309,321,HTTP Request 66,200,,Thread Group 1-66,text,true,,311,320,519,519,http://localhost:8080/customer/add,321,0,71
1715772924299,332,HTTP Request 160,200,,Thread Group 1-160,text,true,,315,324,520,520,http://localhost:8080/customer/add,332,0,93
1715772924301,334,HTTP Request 190,200,,Thread Group 1-190,text,true,,315,324,523,523,http://localhost:8080/customer/add,329,0,79
1715772924321,314,HTTP Request 184,200,,Thread Group 1-184,text,true,,315,324,523,523,http://localhost:8080/customer/add,314,0,56
1715772924482,154,HTTP Request 375,200,,Thread Group 1-53,text,true,,315,324,526,526,http://localhost:8080/customer/add,154,0,0
1715772924303,333,HTTP Request 192,200,,Thread Group 1-193,text,true,,315,324,526,526,http://localhost:8080/customer/add,333,0,76
1715772924483,153,HTTP Request 388,200,,Thread Group 1-209,text,true,,315,324,526,526,http://localhost:8080/customer/add,153,0,0
1715772924485,152,HTTP Request 406,200,,Thread Group 1-128,text,true,,315,324,526,526,http://localhost:8080/customer/add,152,0,0
1715772924309,332,HTTP Request 48,200,,Thread Group 1-50,text,true,,311,320,530,530,http://localhost:8080/customer/add,330,0,70
1715772924494,151,HTTP Request 421,200,,Thread Group 1-92,text,true,,315,324,534,534,http://localhost:8080/customer/add,151,0,0
1715772924505,140,HTTP Request 437,200,,Thread Group 1-2,text,true,,315,324,534,534,http://localhost:8080/customer/add,140,0,0
1715772924485,160,HTTP Request 407,200,,Thread Group 1-102,text,true,,315,324,534,534,http://localhost:8080/customer/add,160,0,0
1715772924486,160,HTTP Request 409,200,,Thread Group 1-94,text,true,,315,324,534,534,http://localhost:8080/customer/add,160,0,0
1715772924484,166,HTTP Request 405,200,,Thread Group 1-112,text,true,,315,324,539,539,http://localhost:8080/customer/add,166,0,0
1715772924302,350,HTTP Request 80,200,,Thread Group 1-80,text,true,,311,320,541,541,http://localhost:8080/customer/add,349,0,75
1715772924482,175,HTTP Request 387,200,,Thread Group 1-129,text,true,,315,324,547,547,http://localhost:8080/customer/add,175,0,0
1715772924483,177,HTTP Request 374,200,,Thread Group 1-43,text,true,,315,324,548,548,http://localhost:8080/customer/add,177,0,0
1715772924483,177,HTTP Request 399,200,,Thread Group 1-174,text,true,,315,324,548,548,http://localhost:8080/customer/add,177,0,0
1715772924486,174,HTTP Request 410,200,,Thread Group 1-244,text,true,,315,324,549,549,http://localhost:8080/customer/add,174,0,0
1715772924321,342,HTTP Request 70,200,,Thread Group 1-70,text,true,,311,320,552,552,http://localhost:8080/customer/add,339,0,58
1715772924450,213,HTTP Request 339,200,,Thread Group 1-339,text,true,,315,324,552,552,http://localhost:8080/customer/add,210,0,1
1715772924300,363,HTTP Request 114,200,,Thread Group 1-113,text,true,,315,324,552,552,http://localhost:8080/customer/add,360,0,81
1715772924300,363,HTTP Request 5,200,,Thread Group 1-4,text,true,,307,316,552,552,http://localhost:8080/customer/add,363,0,80
1715772924566,97,HTTP Request 531,200,,Thread Group 1-454,text,true,,315,324,552,552,http://localhost:8080/customer/add,97,0,1
1715772924309,355,HTTP Request 46,200,,Thread Group 1-46,text,true,,311,320,554,554,http://localhost:8080/customer/add,355,0,69
1715772924612,55,HTTP Request 609,200,,Thread Group 1-18,text,true,,315,324,556,556,http://localhost:8080/customer/add,55,0,0
1715772924302,365,HTTP Request 122,200,,Thread Group 1-121,text,true,,315,324,556,556,http://localhost:8080/customer/add,365,0,78
1715772924303,368,HTTP Request 27,200,,Thread Group 1-27,text,true,,311,320,559,559,http://localhost:8080/customer/add,368,0,90
1715772924509,162,HTTP Request 443,200,,Thread Group 1-398,text,true,,315,324,560,560,http://localhost:8080/customer/add,162,0,1
1715772924321,351,HTTP Request 176,200,,Thread Group 1-176,text,true,,315,324,561,561,http://localhost:8080/customer/add,351,0,57
1715772924299,373,HTTP Request 188,200,,Thread Group 1-189,text,true,,315,324,561,561,http://localhost:8080/customer/add,373,0,81
1715772924483,192,HTTP Request 400,200,,Thread Group 1-191,text,true,,315,324,564,564,http://localhost:8080/customer/add,192,0,0
1715772924484,191,HTTP Request 402,200,,Thread Group 1-373,text,true,,315,324,564,564,http://localhost:8080/customer/add,188,0,2
1715772924303,372,HTTP Request 54,200,,Thread Group 1-54,text,true,,311,320,564,564,http://localhost:8080/customer/add,372,0,75
1715772924600,75,HTTP Request 572,200,,Thread Group 1-477,text,true,,315,324,564,564,http://localhost:8080/customer/add,75,0,1
1715772924486,190,HTTP Request 408,200,,Thread Group 1-152,text,true,,315,324,565,565,http://localhost:8080/customer/add,189,0,0
1715772924334,346,HTTP Request 223,200,,Thread Group 1-223,text,true,,315,324,570,570,http://localhost:8080/customer/add,346,0,47
1715772924499,193,HTTP Request 428,200,,Thread Group 1-79,text,true,,315,324,582,582,http://localhost:8080/customer/add,193,0,0
1715772924483,209,HTTP Request 398,200,,Thread Group 1-180,text,true,,315,324,582,582,http://localhost:8080/customer/add,209,0,0
1715772924298,395,HTTP Request 42,200,,Thread Group 1-42,text,true,,311,320,582,582,http://localhost:8080/customer/add,395,0,80
1715772924518,175,HTTP Request 457,200,,Thread Group 1-236,text,true,,315,324,582,582,http://localhost:8080/customer/add,175,0,0
1715772924297,396,HTTP Request 16,200,,Thread Group 1-15,text,true,,311,320,582,582,http://localhost:8080/customer/add,396,0,84
1715772924513,180,HTTP Request 450,200,,Thread Group 1-73,text,true,,315,324,582,582,http://localhost:8080/customer/add,176,0,0
1715772924442,251,HTTP Request 328,200,,Thread Group 1-326,text,true,,315,324,582,582,http://localhost:8080/customer/add,251,0,2
1715772924483,210,HTTP Request 389,200,,Thread Group 1-72,text,true,,315,324,582,582,http://localhost:8080/customer/add,206,0,0
1715772924514,179,HTTP Request 452,200,,Thread Group 1-16,text,true,,315,324,582,582,http://localhost:8080/customer/add,179,0,0
1715772924298,398,HTTP Request 97,200,,Thread Group 1-98,text,true,,311,320,586,586,http://localhost:8080/customer/add,398,0,80
1715772924359,339,HTTP Request 245,200,,Thread Group 1-247,text,true,,315,324,587,587,http://localhost:8080/customer/add,338,0,33
1715772924303,396,HTTP Request 132,200,,Thread Group 1-131,text,true,,315,324,589,589,http://localhost:8080/customer/add,396,0,74
1715772924333,369,HTTP Request 222,200,,Thread Group 1-222,text,true,,315,324,592,592,http://localhost:8080/customer/add,369,0,59
1715772924483,220,HTTP Request 396,200,,Thread Group 1-137,text,true,,315,324,592,592,http://localhost:8080/customer/add,220,0,0
1715772924321,382,HTTP Request 143,200,,Thread Group 1-142,text,true,,315,324,592,592,http://localhost:8080/customer/add,382,0,56
1715772924309,394,HTTP Request 133,200,,Thread Group 1-133,text,true,,315,324,592,592,http://localhost:8080/customer/add,394,0,71
1715772924298,406,HTTP Request 39,200,,Thread Group 1-39,text,true,,311,320,593,593,http://localhost:8080/customer/add,406,0,82
1715772924596,108,HTTP Request 569,200,,Thread Group 1-9,text,true,,315,324,593,593,http://localhost:8080/customer/add,108,0,0
1715772924513,194,HTTP Request 451,200,,Thread Group 1-124,text,true,,315,324,595,595,http://localhost:8080/customer/add,194,0,0
1715772924536,171,HTTP Request 483,200,,Thread Group 1-425,text,true,,315,324,595,595,http://localhost:8080/customer/add,171,0,1
1715772924483,224,HTTP Request 394,200,,Thread Group 1-256,text,true,,315,324,595,595,http://localhost:8080/customer/add,224,0,0
1715772924484,226,HTTP Request 404,200,,Thread Group 1-372,text,true,,315,324,600,600,http://localhost:8080/customer/add,226,0,2
1715772924483,228,HTTP Request 391,200,,Thread Group 1-17,text,true,,315,324,600,600,http://localhost:8080/customer/add,228,0,0
1715772924298,415,HTTP Request 6,200,,Thread Group 1-7,text,true,,307,316,603,603,http://localhost:8080/customer/add,413,0,81
1715772924302,412,HTTP Request 98,200,,Thread Group 1-97,text,true,,311,320,603,603,http://localhost:8080/customer/add,412,0,78
1715772924438,276,HTTP Request 326,200,,Thread Group 1-325,text,true,,315,324,603,603,http://localhost:8080/customer/add,276,0,1
1715772924320,394,HTTP Request 84,200,,Thread Group 1-84,text,true,,311,320,603,603,http://localhost:8080/customer/add,394,0,61
1715772924300,415,HTTP Request 38,200,,Thread Group 1-38,text,true,,311,320,603,603,http://localhost:8080/customer/add,414,0,78
1715772924465,250,HTTP Request 355,200,,Thread Group 1-355,text,true,,315,324,603,603,http://localhost:8080/customer/add,250,0,1
1715772924494,222,HTTP Request 422,200,,Thread Group 1-74,text,true,,315,324,605,605,http://localhost:8080/customer/add,221,0,0
1715772924513,203,HTTP Request 448,200,,Thread Group 1-162,text,true,,315,324,606,606,http://localhost:8080/customer/add,203,0,0
1715772924371,347,HTTP Request 257,200,,Thread Group 1-257,text,true,,315,324,607,607,http://localhost:8080/customer/add,347,0,7
1715772924482,236,HTTP Request 386,200,,Thread Group 1-171,text,true,,315,324,607,607,http://localhost:8080/customer/add,236,0,0
1715772924300,421,HTTP Request 153,200,,Thread Group 1-153,text,true,,315,324,610,610,http://localhost:8080/customer/add,418,0,80
1715772924298,424,HTTP Request 178,200,,Thread Group 1-179,text,true,,315,324,612,612,http://localhost:8080/customer/add,424,0,83
1715772924499,223,HTTP Request 429,200,,Thread Group 1-55,text,true,,315,324,612,612,http://localhost:8080/customer/add,223,0,0
1715772924309,417,HTTP Request 40,200,,Thread Group 1-40,text,true,,311,320,614,614,http://localhost:8080/customer/add,417,0,69
1715772924524,203,HTTP Request 470,200,,Thread Group 1-20,text,true,,315,324,614,614,http://localhost:8080/customer/add,203,0,0
1715772924303,424,HTTP Request 68,200,,Thread Group 1-68,text,true,,311,320,614,614,http://localhost:8080/customer/add,424,0,76
1715772924352,375,HTTP Request 241,200,,Thread Group 1-241,text,true,,315,324,614,614,http://localhost:8080/customer/add,375,0,26
1715772924482,247,HTTP Request 382,200,,Thread Group 1-245,text,true,,315,324,617,617,http://localhost:8080/customer/add,245,0,0
1715772924615,114,HTTP Request 616,200,,Thread Group 1-504,text,true,,315,324,618,618,http://localhost:8080/customer/add,114,0,1
1715772924482,251,HTTP Request 377,200,,Thread Group 1-76,text,true,,315,324,623,623,http://localhost:8080/customer/add,251,0,0
1715772924483,250,HTTP Request 397,200,,Thread Group 1-95,text,true,,315,324,623,623,http://localhost:8080/customer/add,250,0,0
1715772924329,405,HTTP Request 219,200,,Thread Group 1-219,text,true,,315,324,623,623,http://localhost:8080/customer/add,405,0,49
1715772924482,253,HTTP Request 384,200,,Thread Group 1-248,text,true,,315,324,624,624,http://localhost:8080/customer/add,253,0,0
1715772924300,435,HTTP Request 24,200,,Thread Group 1-25,text,true,,311,320,624,624,http://localhost:8080/customer/add,435,0,83
1715772924615,120,HTTP Request 618,200,,Thread Group 1-194,text,true,,315,324,624,624,http://localhost:8080/customer/add,118,0,0
1715772924600,137,HTTP Request 584,200,,Thread Group 1-150,text,true,,315,324,626,626,http://localhost:8080/customer/add,137,0,0
1715772924454,283,HTTP Request 343,200,,Thread Group 1-342,text,true,,315,324,626,626,http://localhost:8080/customer/add,283,0,2
1715772924302,435,HTTP Request 120,200,,Thread Group 1-120,text,true,,315,324,626,626,http://localhost:8080/customer/add,435,0,79
1715772924329,415,HTTP Request 218,200,,Thread Group 1-217,text,true,,315,324,634,634,http://localhost:8080/customer/add,415,0,48
1715772924483,261,HTTP Request 390,200,,Thread Group 1-243,text,true,,315,324,634,634,http://localhost:8080/customer/add,261,0,0
1715772924482,262,HTTP Request 385,200,,Thread Group 1-118,text,true,,315,324,634,634,http://localhost:8080/customer/add,262,0,0
1715772924340,404,HTTP Request 229,200,,Thread Group 1-229,text,true,,315,324,635,635,http://localhost:8080/customer/add,404,0,43
1715772924299,447,HTTP Request 189,200,,Thread Group 1-188,text,true,,315,324,636,636,http://localhost:8080/customer/add,447,0,81
1715772924513,234,HTTP Request 449,200,,Thread Group 1-60,text,true,,315,324,636,636,http://localhost:8080/customer/add,233,0,0
1715772924331,418,HTTP Request 220,200,,Thread Group 1-221,text,true,,315,324,638,638,http://localhost:8080/customer/add,418,0,49
1715772924300,449,HTTP Request 87,200,,Thread Group 1-87,text,true,,311,320,638,638,http://localhost:8080/customer/add,449,0,80
1715772924300,451,HTTP Request 90,200,,Thread Group 1-89,text,true,,311,320,641,641,http://localhost:8080/customer/add,451,0,80
