timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1715774206686,1599,HTTP Request 223,200,,Thread Group 1-223,text,true,,315,324,1000,1000,http://localhost:8080/customer/add,1598,0,18
1715774206636,1653,HTTP Request 133,200,,Thread Group 1-133,text,true,,315,324,1000,1000,http://localhost:8080/customer/add,1653,0,76
1715774206634,1656,HTTP Request 107,200,,Thread Group 1-107,text,true,,315,324,1000,1000,http://localhost:8080/customer/add,1656,0,71
1715774206941,1354,HTTP Request 482,200,,Thread Group 1-482,text,true,,315,324,1000,1000,http://localhost:8080/customer/add,1354,0,1
1715774206652,1643,HTTP Request 193,200,,Thread Group 1-191,text,true,,315,324,1000,1000,http://localhost:8080/customer/add,1640,0,48
1715774206894,1404,HTTP Request 434,200,,Thread Group 1-436,text,true,,315,324,1000,1000,http://localhost:8080/customer/add,1398,0,1
1715774206880,1419,HTTP Request 419,200,,Thread Group 1-419,text,true,,315,324,1000,1000,http://localhost:8080/customer/add,1419,0,1
1715774206633,1673,HTTP Request 173,200,,Thread Group 1-171,text,true,,315,324,1000,1000,http://localhost:8080/customer/add,1673,0,68
1715774206940,1367,HTTP Request 481,200,,Thread Group 1-479,text,true,,315,324,1000,1000,http://localhost:8080/customer/add,1367,0,1
1715774206633,1675,HTTP Request 120,200,,Thread Group 1-120,text,true,,315,324,1000,1000,http://localhost:8080/customer/add,1675,0,72
1715774206846,1463,HTTP Request 386,200,,Thread Group 1-386,text,true,,315,324,1000,1000,http://localhost:8080/customer/add,1460,0,1
1715774206921,1388,HTTP Request 462,200,,Thread Group 1-462,text,true,,315,324,1000,1000,http://localhost:8080/customer/add,1387,0,1
1715774206635,1676,HTTP Request 176,200,,Thread Group 1-176,text,true,,315,324,1000,1000,http://localhost:8080/customer/add,1675,0,70
1715774206940,1371,HTTP Request 480,200,,Thread Group 1-480,text,true,,315,324,1000,1000,http://localhost:8080/customer/add,1370,0,1
1715774206923,1393,HTTP Request 464,200,,Thread Group 1-464,text,true,,315,324,1000,1000,http://localhost:8080/customer/add,1392,0,1
1715774206934,1383,HTTP Request 475,200,,Thread Group 1-475,text,true,,315,324,1000,1000,http://localhost:8080/customer/add,1382,0,1
1715774206940,1377,HTTP Request 479,200,,Thread Group 1-481,text,true,,315,324,1000,1000,http://localhost:8080/customer/add,1376,0,1
1715774206636,1688,HTTP Request 45,200,,Thread Group 1-44,text,true,,311,320,1000,1000,http://localhost:8080/customer/add,1687,0,65
1715774206633,1691,HTTP Request 36,200,,Thread Group 1-35,text,true,,311,320,1000,1000,http://localhost:8080/customer/add,1691,0,79
1715774206725,1604,HTTP Request 263,200,,Thread Group 1-264,text,true,,315,324,1000,1000,http://localhost:8080/customer/add,1601,0,1
1715774206901,1429,HTTP Request 442,200,,Thread Group 1-442,text,true,,315,324,1000,1000,http://localhost:8080/customer/add,1425,0,1
1715774206936,1394,HTTP Request 476,200,,Thread Group 1-476,text,true,,315,324,1000,1000,http://localhost:8080/customer/add,1394,0,1
1715774206631,1700,HTTP Request 17,200,,Thread Group 1-17,text,true,,311,320,1000,1000,http://localhost:8080/customer/add,1698,0,71
1715774206656,1676,HTTP Request 195,200,,Thread Group 1-195,text,true,,315,324,1000,1000,http://localhost:8080/customer/add,1675,0,49
1715774206630,1705,HTTP Request 75,200,,Thread Group 1-75,text,true,,311,320,1000,1000,http://localhost:8080/customer/add,1705,0,71
1715774206636,1702,HTTP Request 130,200,,Thread Group 1-132,text,true,,315,324,1000,1000,http://localhost:8080/customer/add,1699,0,65
1715774206635,1703,HTTP Request 123,200,,Thread Group 1-124,text,true,,315,324,1000,1000,http://localhost:8080/customer/add,1702,0,66
1715774206840,1499,HTTP Request 382,200,,Thread Group 1-381,text,true,,315,324,1000,1000,http://localhost:8080/customer/add,1497,0,1
1715774206633,1711,HTTP Request 94,200,,Thread Group 1-93,text,true,,311,320,1000,1000,http://localhost:8080/customer/add,1710,0,72
1715774206633,1711,HTTP Request 111,200,,Thread Group 1-112,text,true,,315,324,1000,1000,http://localhost:8080/customer/add,1702,0,68
1715774206668,1676,HTTP Request 208,200,,Thread Group 1-207,text,true,,315,324,1000,1000,http://localhost:8080/customer/add,1675,0,34
1715774206684,1666,HTTP Request 224,200,,Thread Group 1-224,text,true,,315,324,1000,1000,http://localhost:8080/customer/add,1666,0,17
1715774206636,1715,HTTP Request 157,200,,Thread Group 1-157,text,true,,315,324,1000,1000,http://localhost:8080/customer/add,1714,0,67
1715774206636,1718,HTTP Request 150,200,,Thread Group 1-151,text,true,,315,324,1000,1000,http://localhost:8080/customer/add,1717,0,68
1715774206633,1722,HTTP Request 65,200,,Thread Group 1-65,text,true,,311,320,1000,1000,http://localhost:8080/customer/add,1707,0,71
1715774206636,1720,HTTP Request 148,200,,Thread Group 1-148,text,true,,315,324,1000,1000,http://localhost:8080/customer/add,1715,0,67
1715774206636,1723,HTTP Request 49,200,,Thread Group 1-49,text,true,,311,320,1000,1000,http://localhost:8080/customer/add,1714,0,64
1715774206636,1723,HTTP Request 62,200,,Thread Group 1-63,text,true,,311,320,1000,1000,http://localhost:8080/customer/add,1723,0,66
1715774206868,1493,HTTP Request 406,200,,Thread Group 1-407,text,true,,315,324,1000,1000,http://localhost:8080/customer/add,1492,0,1
1715774206636,1726,HTTP Request 84,200,,Thread Group 1-84,text,true,,311,320,1000,1000,http://localhost:8080/customer/add,1724,0,68
1715774206632,1732,HTTP Request 169,200,,Thread Group 1-170,text,true,,315,324,1000,1000,http://localhost:8080/customer/add,1730,0,71
1715774206635,1729,HTTP Request 156,200,,Thread Group 1-156,text,true,,315,324,1000,1000,http://localhost:8080/customer/add,1729,0,68
1715774206633,1734,HTTP Request 137,200,,Thread Group 1-136,text,true,,315,324,1000,1000,http://localhost:8080/customer/add,1734,0,71
1715774206631,1741,HTTP Request 110,200,,Thread Group 1-110,text,true,,315,324,1000,1000,http://localhost:8080/customer/add,1736,0,74
1715774206642,1732,HTTP Request 182,200,,Thread Group 1-182,text,true,,315,324,1000,1000,http://localhost:8080/customer/add,1731,0,58
1715774206689,1687,HTTP Request 229,200,,Thread Group 1-229,text,true,,315,324,1000,1000,http://localhost:8080/customer/add,1678,0,12
1715774206675,1701,HTTP Request 215,200,,Thread Group 1-215,text,true,,315,324,1000,1000,http://localhost:8080/customer/add,1701,0,27
1715774206632,1747,HTTP Request 71,200,,Thread Group 1-71,text,true,,311,320,1000,1000,http://localhost:8080/customer/add,1745,0,71
1715774206948,1434,HTTP Request 488,200,,Thread Group 1-490,text,true,,315,324,1000,1000,http://localhost:8080/customer/add,1433,0,1
1715774207334,1053,HTTP Request 875,200,,Thread Group 1-875,text,true,,315,324,1000,1000,http://localhost:8080/customer/add,1053,0,1
1715774206636,1752,HTTP Request 122,200,,Thread Group 1-122,text,true,,315,324,1000,1000,http://localhost:8080/customer/add,1750,0,69
1715774206972,1420,HTTP Request 512,200,,Thread Group 1-513,text,true,,315,324,1000,1000,http://localhost:8080/customer/add,1420,0,0
1715774206639,1754,HTTP Request 179,200,,Thread Group 1-180,text,true,,315,324,1000,1000,http://localhost:8080/customer/add,1753,0,65
1715774206636,1757,HTTP Request 99,200,,Thread Group 1-99,text,true,,311,320,1000,1000,http://localhost:8080/customer/add,1757,0,68
1715774206687,1710,HTTP Request 227,200,,Thread Group 1-227,text,true,,315,324,1000,1000,http://localhost:8080/customer/add,1709,0,16
1715774206895,1503,HTTP Request 436,200,,Thread Group 1-435,text,true,,315,324,1000,1000,http://localhost:8080/customer/add,1501,0,0
1715774206649,1752,HTTP Request 188,200,,Thread Group 1-188,text,true,,315,324,1000,1000,http://localhost:8080/customer/add,1747,0,53
1715774206636,1767,HTTP Request 124,200,,Thread Group 1-123,text,true,,315,324,1000,1000,http://localhost:8080/customer/add,1761,0,65
1715774206843,1567,HTTP Request 384,200,,Thread Group 1-384,text,true,,315,324,1000,1000,http://localhost:8080/customer/add,1565,0,1
1715774206636,1774,HTTP Request 20,200,,Thread Group 1-19,text,true,,311,320,1000,1000,http://localhost:8080/customer/add,1772,0,64
1715774206630,1780,HTTP Request 31,200,,Thread Group 1-31,text,true,,311,320,1000,1000,http://localhost:8080/customer/add,1780,0,71
1715774206636,1774,HTTP Request 53,200,,Thread Group 1-53,text,true,,311,320,1000,1000,http://localhost:8080/customer/add,1774,0,66
1715774206680,1730,HTTP Request 219,200,,Thread Group 1-218,text,true,,315,324,1000,1000,http://localhost:8080/customer/add,1730,0,20
1715774206665,1746,HTTP Request 202,200,,Thread Group 1-201,text,true,,315,324,1000,1000,http://localhost:8080/customer/add,1746,0,37
1715774206665,1747,HTTP Request 205,200,,Thread Group 1-205,text,true,,315,324,1000,1000,http://localhost:8080/customer/add,1745,0,37
1715774206632,1780,HTTP Request 160,200,,Thread Group 1-160,text,true,,315,324,1000,1000,http://localhost:8080/customer/add,1778,0,69
1715774206944,1476,HTTP Request 484,200,,Thread Group 1-484,text,true,,315,324,1000,1000,http://localhost:8080/customer/add,1454,0,1
1715774206840,1585,HTTP Request 381,200,,Thread Group 1-382,text,true,,315,324,1000,1000,http://localhost:8080/customer/add,1583,0,1
1715774206878,1548,HTTP Request 418,200,,Thread Group 1-418,text,true,,315,324,1000,1000,http://localhost:8080/customer/add,1545,0,1
1715774206656,1771,HTTP Request 196,200,,Thread Group 1-197,text,true,,315,324,1000,1000,http://localhost:8080/customer/add,1771,0,48
1715774206630,1798,HTTP Request 142,200,,Thread Group 1-142,text,true,,315,324,1000,1000,http://localhost:8080/customer/add,1798,0,74
1715774206848,1581,HTTP Request 388,200,,Thread Group 1-388,text,true,,315,324,1000,1000,http://localhost:8080/customer/add,1580,0,1
1715774206690,1740,HTTP Request 230,200,,Thread Group 1-230,text,true,,315,324,1000,1000,http://localhost:8080/customer/add,1738,0,13
